qdate,gross,fees,traded,sold,trades
9260,-2377.78,130.05,8785057.01,4391339.62,210
9263,-960.78,185.21,12623142.08,6311090.65,251
9264,-4087.03,161.02,10871197.01,5433554.99,250
9265,-4312.49,152.87,10361584.91,5178636.21,244
9266,-925.18,195.86,13239623.26,6619349.04,229
9267,173.45,200.02,13620809.70,6810491.58,242
9270,-3163.07,174.54,11822859.98,5909848.46,218
9271,4351.48,134.42,9099540.32,4551945.89,224
9272,578.73,178.22,12123992.30,6062285.52,250
9273,-605.48,180.48,12145364.79,6072379.65,249
9274,221.66,175.08,11679144.19,5862275.76,227
9278,1748.20,162.78,11047673.75,5524710.98,230
9279,-368.77,150.64,10073974.59,5036802.91,238
9280,-7433.41,193.66,13047988.44,6554919.83,243
9281,-4470.94,150.91,10306664.07,5151096.56,220
9284,1962.73,173.28,11714052.78,5858007.76,227
9285,-2112.66,187.86,12803141.11,6400514.23,244
9286,-3847.26,151.43,10226822.21,5111487.47,252
9287,-4607.34,162.89,11007060.88,5501226.77,238
9288,-1078.77,169.97,11474420.76,5736670.99,241
9291,-1893.61,178.41,12004504.11,6001305.25,239
9292,1277.13,179.88,12198862.74,6100069.94,250
9293,-2482.77,167.64,11346701.16,5672109.19,248
9294,-5221.55,187.58,12725927.94,6360353.19,234
9295,-1517.34,139.81,9387881.90,4693182.28,235
9298,-5678.32,146.73,9966690.11,4980505.90,237
9299,-1042.73,154.17,10381588.27,5165321.64,234
9300,-1435.62,134.26,9031345.25,4514954.81,235
9302,-2423.74,183.92,12440491.25,6219033.75,256
9305,939.34,217.27,14595818.68,7298379.02,266
9306,-3039.77,166.77,11252706.16,5624833.19,249
9307,-360.21,150.49,10185256.24,5092448.01,228
9308,-1743.18,174.59,11740295.49,5869276.16,234
9309,546.87,155.53,10540426.76,5270486.82,227
9312,544.97,200.54,13544007.36,6772276.16,228
9313,-17469.67,156.11,10617307.49,5299918.91,248
9314,20.34,171.93,11623661.08,5811840.71,233
9315,3918.84,64.28,4226261.31,2211949.70,82
9319,-3691.26,137.80,9381610.60,4688959.67,234
9320,6972.92,187.13,12643332.75,6325152.83,232
9321,-1108.34,164.63,11122475.08,5560683.37,224
9322,4874.05,168.67,11479070.74,5741972.40,236
9323,-5783.90,181.97,12279552.13,6136884.11,244
9326,2250.91,187.00,12618465.72,6310358.32,227
9327,4825.96,174.07,11733027.72,5868926.84,241
9328,28.38,139.18,9445197.21,4722612.79,242
9329,3054.04,188.62,12668175.37,6335614.70,238
9330,1504.47,167.73,11331568.47,5666536.47,236
9333,1294.27,157.59,10706306.01,5353800.14,253
9334,1599.22,188.51,12661328.41,6331463.82,245
9335,1749.22,165.85,11245589.19,5623669.20,246
9336,-2317.74,150.01,10203049.98,5100366.11,250
9337,1065.88,174.73,11872488.61,5936777.25,226
9340,771.79,149.76,10164247.37,5082509.58,244
9341,-5673.89,181.04,12281508.12,6137917.12,241
9342,8638.10,180.93,12200596.77,6104617.44,243
9343,1035.98,149.99,10188669.23,5094852.60,246
9344,-2379.78,174.58,11722749.03,5860184.62,248
9347,764.48,183.82,12435931.77,6218348.13,227
9348,-126.58,151.13,10171403.69,5085638.55,229
9349,-4235.03,181.27,12250318.13,6123041.55,251
9350,-2833.10,165.94,11166323.61,5581745.25,231
9351,2387.20,157.85,10668790.50,5335588.85,234
9354,-191.13,140.53,9509802.47,4754805.67,241
9355,-680.92,138.27,9472256.30,4735787.69,242
9356,-4232.09,168.05,11445072.35,5720420.13,228
9357,539.12,150.54,10318030.53,5159284.82,243
9358,4209.56,171.21,11672185.48,5838197.52,243
9361,4447.33,139.03,9456048.62,4730247.97,214
9362,4405.26,178.90,12181650.19,6093027.72,229
9363,1673.73,132.74,8960746.88,4481210.30,246
9364,113.51,153.92,10456970.36,5248357.92,243
9365,-1660.51,143.11,9751708.85,4875024.18,253
9368,744.32,132.64,8966151.81,4483448.07,231
9369,-275.20,142.91,9709645.93,4854685.37,216
9370,3380.33,174.90,11881876.30,5942628.31,225
9371,-496.67,159.62,10761290.86,5380397.10,233
9372,118.63,163.01,11133065.86,5566592.24,236
9376,0.06,146.98,9990142.49,4995071.28,244
9377,-1988.70,170.53,11589583.12,5793797.22,258
9378,2925.35,141.72,9629719.07,4816322.21,229
9379,988.50,141.06,9672422.63,4836705.57,232
9382,1740.40,165.99,11293254.85,5647497.62,232
9383,5246.86,184.68,12447484.17,6226365.51,224
9384,2658.65,195.81,13117801.11,6560229.88,234
9385,1704.71,166.86,11366510.30,5684107.51,237
9386,830.33,156.29,10567252.57,5284041.46,245
9389,-134.75,141.04,9615866.00,4807865.63,263
9390,-1296.26,138.31,9323130.96,4660917.35,243
9391,524.37,150.29,10167965.24,5098534.13,238
9392,-3147.54,146.14,9934406.52,4965629.49,244
9393,3007.39,160.79,10889393.68,5446200.54,228
9396,-2621.43,153.85,10521055.51,5259217.04,234
9397,-1805.47,197.52,13432830.12,6715512.32,254
9398,-666.46,123.99,8417806.43,4208569.98,229
9399,-3210.22,161.37,10933797.05,5465293.42,253
9400,347.69,173.35,11628027.09,5814187.39,236
9403,3575.76,183.25,12338569.74,6171072.76,228
9404,-5827.91,191.13,13004864.16,6499518.12,233
9405,-6533.18,167.46,11380622.75,5687044.79,243
9406,-1259.53,122.63,8334639.42,4166689.95,234
9407,-416.38,143.51,9831266.37,4915424.99,240
9410,271.82,153.54,10365127.24,5182699.54,246
9411,2654.60,165.53,11242040.29,5622347.45,238
9412,309.90,143.29,9780202.53,4890256.22,236
9413,-95.23,156.14,10633703.38,5316804.07,230
9414,11385.62,189.30,12834425.86,6422905.74,251
9417,2902.47,170.00,11366725.78,5684814.13,223
9418,2440.19,141.09,9612806.32,4807623.25,242
9419,1219.94,145.87,9824271.13,4912745.54,239
9420,4507.89,151.74,10147784.73,5076146.31,235
9421,4080.29,195.50,13259157.25,6631618.77,229
9424,2264.88,174.83,11900756.69,5951510.78,243
9425,-2458.30,164.13,11101606.50,5549574.10,238
9426,758.27,186.81,12637266.09,6319012.18,238
9427,2644.90,144.95,9762896.80,4882770.85,230
9428,-1185.28,150.06,10131584.53,5082903.58,228
9431,454.59,190.21,12872067.97,6436261.28,235
9432,4841.42,161.69,10997762.74,5501302.08,246
9433,1831.37,153.62,10386499.38,5194165.37,243
9434,-819.21,172.24,11704185.63,5851683.21,240
9435,3064.29,153.54,10387225.13,5195144.71,250
9438,5485.20,173.18,11804913.87,5905199.53,247
9439,3120.44,173.34,11817987.90,5910554.17,249
9440,885.53,168.14,11346499.13,5673692.33,245
9441,-2897.52,162.16,11116306.53,5556704.51,253
9442,887.29,163.36,11096844.16,5548865.73,238
9445,-448.45,160.43,10957696.29,5478623.92,245
9446,-3717.64,219.55,14999644.88,7497963.62,242
9447,-1257.87,166.12,11322173.78,5660457.96,226
9448,6839.89,168.18,11456030.98,5731435.43,235
9449,-1070.57,174.45,11881227.76,5940078.59,264
9452,-4337.25,175.73,11942923.95,5969293.36,245
9453,6291.44,161.08,11028382.43,5517336.94,240
9454,1357.95,175.98,11899603.27,5950480.61,246
9455,-3076.17,202.52,13607834.37,6802379.10,250
9456,6259.42,172.03,11751312.39,5878785.90,255
9459,5589.32,169.54,11524887.67,5765238.49,247
9460,2894.09,164.44,11305692.10,5654293.10,237
9461,3156.42,169.07,11542457.37,5772806.90,236
9463,1153.87,63.38,4470558.43,2159432.75,94
9466,2327.08,144.99,9847214.07,4924770.57,243
9467,1195.24,166.00,11418147.30,5709671.27,245
9468,-5578.89,159.23,10899791.19,5447106.15,248
9469,1575.93,165.76,11282769.13,5642172.53,239
9470,3016.18,150.64,10367089.42,5185052.80,248
9473,803.72,144.93,9845944.68,4923374.20,243
9474,-1269.55,161.86,11069748.32,5534239.38,241
9475,-1487.13,160.28,10922546.89,5460529.88,234
9476,1067.25,157.07,10703216.68,5352141.96,238
9477,-3274.10,181.20,12443366.95,6220046.43,239
9480,-942.03,181.24,12287887.49,6143472.73,241
9481,-566.50,154.86,10479463.69,5239448.59,245
9482,165.41,196.85,13420779.81,6710472.61,258
9483,3468.77,182.20,12409133.36,6206301.07,246
9484,832.05,139.22,9539038.40,4769935.22,250
9487,-3202.20,163.55,11124349.62,5560573.71,244
9488,142.54,177.01,11945284.42,5972713.48,230
9489,1551.78,86.15,5132869.32,2953604.83,78
9491,459.65,144.46,9779503.15,4889981.40,220
9494,-804.67,153.13,10376820.20,5188007.76,222
9495,-1465.76,193.87,13133564.22,6566049.23,229
9496,-240.16,165.21,11291591.67,5645675.76,228
9505,-6093.78,182.71,12399758.35,6196832.28,243
9508,-3335.68,163.69,11053927.66,5525295.99,246
9509,115.72,166.52,11427197.52,5713656.62,247
9510,1800.23,185.38,12685067.72,6343433.97,245
9511,2915.56,191.59,13139388.88,6571152.22,243
9512,2330.02,176.68,12060010.02,6031170.02,247
9516,-5104.06,194.10,13252102.67,6623499.30,256
9517,-3162.99,181.83,12493722.29,6245279.65,253
9518,3640.73,194.24,13379489.97,6691565.35,236
9519,983.51,228.66,15542616.48,7771800.00,244
9522,511.97,175.48,12053014.31,6026763.13,232
9523,3362.86,195.47,13235577.39,6619470.13,264
9524,-4778.44,176.21,12101068.62,6048145.09,251
9525,5173.55,183.85,12504531.52,6254852.53,240
9526,-7233.33,197.74,13482163.44,6737465.05,245
9529,-5421.28,164.07,11175645.63,5585112.17,249
9530,3109.78,203.94,13909754.91,6956432.34,253
9531,-155.51,176.43,12047425.76,6023635.13,249
9532,12399.55,198.64,13490718.15,6751558.85,259
9533,-1130.22,156.72,10736294.00,5367581.89,231
9536,-5350.92,164.78,11235787.55,5615218.32,261
9537,-7139.27,178.86,12221144.40,6107002.57,252
9538,-2317.69,186.58,12801411.30,6399546.80,243
9539,-13741.73,157.78,10813613.63,5399935.94,237
9540,-839.96,162.57,11059231.26,5529195.65,251
9544,4842.02,169.29,11590187.83,5797514.93,250
9545,-19.25,149.91,10200522.31,5100251.54,258
9546,4070.60,157.01,10672006.95,5338038.77,245
9547,-2658.34,206.09,13882059.29,6939700.48,259
9550,-7184.96,179.74,12343621.41,6168218.23,243
9551,3399.20,172.64,11698437.86,5850918.53,227
9552,1453.03,200.57,13572840.61,6787146.82,235
9553,2331.21,173.73,11825755.73,5914043.47,237
9554,-4950.69,216.94,14840909.16,7417979.23,262
9557,3304.88,141.24,9683828.93,4843566.90,223
9558,5838.61,206.88,14170114.66,7087976.64,247
9559,2748.86,201.38,13600527.93,6801638.40,244
9560,-666.55,163.74,11225753.01,5612543.23,245
9561,-16042.09,205.91,14138654.29,7061306.10,249
9564,4483.52,193.32,13113569.79,6559026.66,253
9565,4598.34,169.66,11474026.11,5739312.23,237
9566,1898.79,161.47,10958940.83,5480419.81,239
9567,-5491.80,161.23,11055784.74,5525146.47,251
9568,80.05,157.55,10721776.04,5360928.04,242
9571,1779.56,189.59,12954235.81,6478007.69,232
9572,5705.88,168.97,11559127.97,5782416.93,238
9573,1617.03,154.81,10634664.36,5318140.70,244
9574,3970.07,157.26,10705033.23,5354501.65,243
9575,-1358.57,153.06,10392598.63,5195620.04,244
9578,6699.10,189.67,12862115.33,6434407.22,244
9579,-2599.86,152.95,10431930.54,5214665.34,246
9580,4144.22,202.18,13739353.80,6871749.01,253
9581,-2514.01,145.25,9865299.82,4931392.90,252
9582,506.11,168.38,11447370.55,5723938.33,242
9585,-1096.58,171.62,11673407.70,5836155.56,268
9586,9503.66,169.22,11508993.94,5759248.80,243
9587,4087.82,209.74,14129323.26,7066705.54,237
9588,-3745.58,134.50,9104962.50,4550608.46,240
9592,-2912.06,160.85,10909369.87,5453228.90,245
9593,-3330.62,178.17,12140697.26,6068683.32,238
9594,-4808.44,172.94,11783901.33,5889546.44,248
9595,-4593.14,152.37,10309771.85,5152589.35,253
9596,1215.30,132.02,9022753.86,4511984.58,255
9599,-3616.69,141.01,9616051.82,4806217.57,263
9600,386.46,190.57,12909882.60,6455134.53,241
9601,-2726.94,160.52,10918687.50,5457980.27,236
9602,-3054.81,182.85,12406774.80,6201860.00,240
9603,-10036.46,176.10,12068285.84,6029124.69,227
9606,-1400.09,154.03,10544780.58,5271690.24,264
9607,-1414.30,161.80,11029156.94,5513871.32,238
9608,-75.71,182.95,12527498.10,6263711.19,255
9609,-2269.84,194.05,13170292.55,6584011.35,253
9610,-2108.81,149.84,10256527.19,5127209.19,247
9613,-1616.33,119.47,8153802.31,4076092.99,246
9614,2138.18,157.51,10807487.57,5404812.88,256
9615,1279.21,161.20,11096670.88,5548975.04,239
9616,3387.20,179.76,12341884.55,6172635.88,241
9617,3284.50,161.80,11088161.99,5545723.25,246
9620,5183.51,172.13,11686198.46,5845690.98,241
9621,824.70,190.84,13025838.32,6513331.51,251
9622,9853.57,193.34,13091913.82,6550883.70,240
9623,5523.05,150.14,10246140.82,5125831.94,253
9624,-1662.73,175.47,11915529.63,5956933.45,242
9627,9214.19,190.54,12982399.16,6495806.67,243
9628,-7017.95,173.42,11925526.80,5959254.42,240
9629,2647.67,169.60,11491325.75,5746986.72,256
9630,1810.12,166.30,11382134.23,5691972.17,235
9631,-1535.58,146.44,10010949.46,5004706.94,245
9634,195.34,189.35,12891027.17,6445611.26,248
9635,-6844.68,174.12,11795676.96,5894416.14,254
9636,-4228.58,165.18,11270616.62,5633194.02,244
9637,3671.72,195.31,13345085.33,6674378.52,249
9638,4153.66,203.50,13933884.09,6969018.88,237
9642,3106.13,168.72,11560221.30,5781663.72,261
9643,14584.35,181.22,12411361.15,6212972.75,238
9644,648.74,204.90,14007850.80,7004249.77,250
9645,634.64,148.41,10230329.20,5115481.92,237
9648,4410.28,166.22,11304672.14,5654541.21,242
9649,-5932.41,212.79,14441085.92,7217576.76,244
9650,-10721.40,147.15,10007861.65,4998570.12,246
9651,-4485.41,146.20,10013250.10,5004382.35,256
9652,-8963.99,177.70,12160162.30,6075599.15,251
9655,-587.46,120.92,8272074.59,4135743.56,239
9656,-9902.24,176.44,12135537.79,6062817.77,254
9657,953.17,196.81,13499886.04,6750419.60,247
9658,-6788.78,186.28,12701938.11,6347574.67,260
9659,2705.38,178.21,12175303.22,6089004.30,243
9662,-397.96,192.10,13185688.33,6592645.19,248
9663,-2955.09,151.57,10396512.43,5196778.67,239
9664,-828.18,117.95,7996697.13,3997934.47,222
9665,-1991.17,156.80,10654191.82,5326100.33,267
9669,-7533.34,163.14,11136200.78,5564333.72,246
9670,-4705.52,186.03,12573039.13,6284166.81,234
9671,6626.15,175.98,12038229.44,6022427.79,235
9672,7460.37,152.34,10289014.48,5148237.42,229
9673,5605.06,192.72,13077379.67,6541492.36,239
9676,-6571.88,174.71,11872815.27,5933121.70,244
9677,3624.45,193.56,13211132.60,6607378.52,255
9678,2222.37,168.43,11418969.76,5710596.07,238
9679,-8921.90,204.67,13897936.65,6944507.38,244
9683,3198.64,143.28,9814695.21,4908946.93,242
9684,-2103.81,158.99,10873313.04,5435604.62,244
9685,-2577.14,153.63,10524359.89,5260891.38,237
9686,1939.21,199.88,13671743.68,6836841.44,246
9687,492.67,174.51,11881395.81,5940944.24,241
9690,5656.67,174.39,11925595.94,5965626.30,245
9691,3698.81,146.67,10074979.82,5039339.31,233
9692,3090.07,161.67,11148739.71,5575914.90,238
9693,-10121.84,144.69,9867995.00,4928936.58,267
9694,-6783.19,163.29,11098184.11,5545700.46,263
9697,-5443.79,134.83,9295214.96,4644885.59,258
9698,-6338.46,193.87,13142890.85,6568276.19,242
9699,-2701.28,159.79,10916433.12,5456865.92,246
9700,552.87,169.10,11606162.79,5803357.83,252
9701,2121.77,160.54,10994920.91,5498521.34,254
9704,1185.50,183.00,12555097.80,6278141.65,250
9705,349.11,140.63,9588102.50,4794225.81,251
9706,1810.14,165.65,11347023.91,5674417.03,246
9707,10497.02,173.69,11843147.76,5926822.39,225
9708,-2893.12,214.89,14609124.11,7303115.49,246
9711,736.63,125.88,8622210.31,4311473.47,257
9712,-6677.62,174.57,11900373.42,5946847.90,246
9713,-4055.16,159.90,11021557.73,5508751.28,245
9714,4603.03,153.81,10453012.88,5228807.95,251
